Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
GMC Yukon XL,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,21,27,23,4,No,442
GMC Yukon XL,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,21,27,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,PCRXT03.05PW,small SUV,1,21,26,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,PCRXT03.05PW,small SUV,1,21,26,23,4,No,442
CADILLAC Escalade,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
CADILLAC Escalade,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
CHEVROLET Suburban,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
CHEVROLET Suburban,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
GMC Yukon,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
GMC Yukon,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
GMC Yukon XL,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
GMC Yukon XL,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,21,27,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,NCRXT03.05PW,small SUV,1,21,26,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,NCRXT03.05PW,small SUV,1,21,26,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MCRXT03.05PW,small SUV,1,21,26,23,4,No,442
JEEP Wrangler Rubicon EcoDiesel,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MCRXT03.05PW,small SUV,1,21,26,23,4,No,442
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,pickup,3,22,26,23,4,No,443
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,pickup,3,22,26,23,4,No,443
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
GMC Yukon,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
GMC Yukon,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT03.0353,standard SUV,3,20,26,22,4,No,444
FORD F150,3,6,SemiAuto-10,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MFMXT03.03DZ,pickup,1,20,27,23,4,No,446
FORD F150,3,6,SemiAuto-10,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MFMXT03.03DZ,pickup,1,20,27,23,4,No,446
LAND ROVER Discovery,3,6,SemiAuto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,LJLXT03.0GTR,standard SUV,1,21,26,23,4,No,448
LAND ROVER Discovery,3,6,SemiAuto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,LJLXT03.0GTR,standard SUV,1,21,26,23,4,No,448
LAND ROVER Discovery,3,6,SemiAuto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,KJLXT03.0GTR,standard SUV,1,21,26,23,4,No,448
LAND ROVER Discovery,3,6,SemiAuto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,KJLXT03.0GTR,standard SUV,1,21,26,23,4,No,448
RAM 1500 Classic,3,6,Auto-8,2WD,Diesel,CA,L2,California LEV-II LEV,KCRXT03.05PV,pickup,1,20,27,23,4,No,448
RAM 1500 Classic,3,6,Auto-8,2WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,KCRXT03.05PV,pickup,1,20,27,23,4,No,448
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,KGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,KGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,KGMXT02.8358,pickup,3,19,28,22,4,No,455
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,KGMXT02.8358,pickup,3,19,28,22,4,No,455
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,LGMXT02.8358,pickup,3,19,28,22,4,No,456
CHEVROLET Colorado,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,LGMXT02.8358,pickup,3,19,28,22,4,No,456
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,LGMXT02.8358,pickup,3,19,28,22,4,No,456
GMC Canyon,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,LGMXT02.8358,pickup,3,19,28,22,4,No,456
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CADILLAC Escalade,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
GMC Yukon XL,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
FORD F150,3,6,SemiAuto-10,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,KFMXT03.03DZ,pickup,1,20,25,22,3,No,463
FORD F150,3,6,SemiAuto-10,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,KFMXT03.03DZ,pickup,1,20,25,22,3,No,463
RAM 1500 Classic,3,6,Auto-8,4WD,Diesel,CA,L2,California LEV-II LEV,KCRXT03.05PV,pickup,1,19,27,22,3,No,465
RAM 1500 Classic,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,KCRXT03.05PV,pickup,1,19,27,22,3,No,465
FORD F150,3,6,SemiAuto-10,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,LFMXT03.03DZ,pickup,1,20,25,22,3,No,466
FORD F150,3,6,SemiAuto-10,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,LFMXT03.03DZ,pickup,1,20,25,22,3,No,466
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0351,pickup,3,20,23,21,4,No,479
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0351,pickup,3,20,23,21,4,No,479
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT03.0351,pickup,3,20,23,21,4,No,479
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT03.0351,pickup,3,20,23,21,4,No,479
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,KGMXT02.8357,pickup,3,18,22,19,3,No,524
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,KGMXT02.8357,pickup,3,18,22,19,3,No,524
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,NGMXT02.8358,pickup,3,18,22,19,3,No,525
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,NGMXT02.8358,pickup,3,18,22,19,3,No,525
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,MGMXT02.8358,pickup,3,18,22,19,3,No,525
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,MGMXT02.8358,pickup,3,18,22,19,3,No,525
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,LGMXT02.8357,pickup,3,18,22,19,3,No,525
CHEVROLET Colorado ZR2,2.8,4,Auto-6,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,LGMXT02.8357,pickup,3,18,22,19,3,No,525
HYUNDAI Ioniq Blue,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NHYXV01.6P13,large car,7,58,60,59,10,Yes,151
HYUNDAI Ioniq Blue,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NHYXV01.6P13,large car,7,58,60,59,10,Yes,151
HYUNDAI Ioniq Blue,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MHYXV01.6P13,large car,7,58,60,59,10,Yes,151
HYUNDAI Ioniq Blue,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MHYXV01.6P13,large car,7,58,60,59,10,Yes,151
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LKMXV01.6L13,large car,7,57,59,58,10,Elite,154
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LKMXV01.6L13,large car,7,57,59,58,10,Elite,154
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KKMXV01.6L13,large car,7,57,59,58,10,Elite,154
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KKMXV01.6L13,large car,7,57,59,58,10,Elite,154
TOYOTA Prius,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,57,56,57,9,Yes,155
TOYOTA Prius,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,57,56,57,9,Yes,155
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,midsize car,7,58,53,56,9,Yes,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,midsize car,7,58,53,56,9,Yes,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,midsize car,7,58,53,56,10,Yes,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,midsize car,7,58,53,56,10,Yes,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LTYXV01.8P34,midsize car,7,58,53,56,10,Elite,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LTYXV01.8P34,midsize car,7,58,53,56,10,Elite,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KTYXV01.8P34,midsize car,7,58,53,56,10,Elite,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KTYXV01.8P34,midsize car,7,58,53,56,10,Elite,158
HYUNDAI Ioniq,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NHYXV01.6P13,large car,7,54,57,55,9,Yes,162
HYUNDAI Ioniq,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NHYXV01.6P13,large car,7,54,57,55,9,Yes,162
HYUNDAI Ioniq,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MHYXV01.6P13,large car,7,54,56,55,10,Yes,162
HYUNDAI Ioniq,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MHYXV01.6P13,large car,7,54,56,55,10,Yes,162
TOYOTA Prius,2,4,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,53,54,54,9,Yes,163
TOYOTA Prius,2,4,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,53,54,54,9,Yes,163
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LKMXV01.6L13,large car,7,55,54,55,10,Elite,163
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LKMXV01.6L13,large car,7,55,54,55,10,Elite,163
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KKMXV01.6L13,large car,7,55,54,55,10,Elite,163
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KKMXV01.6L13,large car,7,55,54,55,10,Elite,163
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV01.6C13,midsize car,7,53,56,54,9,Yes,165
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV01.6C13,midsize car,7,53,56,54,9,Yes,165
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NHYXV01.6C13,midsize car,7,53,56,54,9,Yes,165
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NHYXV01.6C13,midsize car,7,53,56,54,9,Yes,165
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MHYXV01.6C13,midsize car,7,53,56,54,10,Yes,165
HYUNDAI Elantra Hybrid Blue,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MHYXV01.6C13,midsize car,7,53,56,54,10,Yes,165
KIA Niro FE,1.6,4,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6213,station wagon,7,53,54,53,9,Yes,167
KIA Niro FE,1.6,4,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6213,station wagon,7,53,54,53,9,Yes,167
TOYOTA Prius XLE/LTD,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,52,52,52,9,Yes,169
TOYOTA Prius XLE/LTD,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,52,52,52,9,Yes,169
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LTYXV01.8P34,midsize car,7,54,50,52,10,Elite,169
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LTYXV01.8P34,midsize car,7,54,50,52,10,Elite,169
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NHNXV01.5CEB,midsize car,7,55,49,52,9,Yes,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NHNXV01.5CEB,midsize car,7,55,49,52,9,Yes,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,small car,7,53,52,52,9,Yes,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,small car,7,53,52,52,9,Yes,170
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,midsize car,7,54,50,52,9,Yes,170
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,midsize car,7,54,50,52,9,Yes,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MHNXV01.5CEB,midsize car,7,55,49,52,9,Yes,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MHNXV01.5CEB,midsize car,7,55,49,52,9,Yes,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P33,midsize car,7,51,53,52,9,Yes,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,small car,7,53,52,52,9,Yes,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,small car,7,53,52,52,9,Yes,170
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,midsize car,7,54,50,52,9,Yes,170
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,midsize car,7,54,50,52,9,Yes,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LHNXV01.5CEB,midsize car,7,55,49,52,10,Elite,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LHNXV01.5CEB,midsize car,7,55,49,52,10,Elite,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LTYXV02.5P35,midsize car,7,51,53,52,10,Elite,170
TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LTYXV02.5P35,midsize car,7,51,53,52,10,Elite,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LTYXV01.8P33,small car,7,53,52,52,10,Elite,170
TOYOTA Corolla Hybrid,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LTYXV01.8P33,small car,7,53,52,52,10,Elite,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KHNXV01.5CL2,midsize car,7,55,49,52,10,Elite,170
HONDA Insight,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KHNXV01.5CL2,midsize car,7,55,49,52,10,Elite,170
